,Length,LogLength,Numgene,numVOG,numVOG3,pVOG/ORF,VQ3,ID,const,Virusness
BeeP-11-2013_NODE_4128_length_797_cov_6_312500,797,2.9014583213961123,1,1,1,1.0,1.0,Diamond,Lin,0.6208161042
BeeP-11-2013_NODE_4129_length_797_cov_3_156944,797,2.9014583213961123,3,0,1,0.0,0.33,Diamond,Lin,0.0
BeeP-11-2013_NODE_412_length_3178_cov_5_161561,3178,3.5021538928713607,9,3,3,0.33,0.33,Virsort,Lin,0.97632232195
BeeP-11-2013_NODE_4133_length_797_cov_2_309722,797,2.9014583213961123,1,1,1,1.0,1.0,Diamond,Lin,0.548889166
BeeP-11-2013_NODE_414_length_3168_cov_8_823358,3168,3.500785172917456,7,2,4,0.29,0.57,Virsort,Lin,0.8934123459500001
BeeP-11-2013_NODE_4152_length_794_cov_7_347280,794,2.8998205024270964,2,1,1,0.5,0.5,Diamond,Lin,0.6932055023
BeeP-11-2013_NODE_4153_length_794_cov_6_683403,794,2.8998205024270964,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4155_length_794_cov_4_284519,794,2.8998205024270964,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_415_length_3167_cov_13_751133,3167,3.500648063371912,6,2,2,0.33,0.33,Diamond,Lin,0.9868007877
BeeP-11-2013_NODE_4161_length_793_cov_6_635475,793,2.8992731873176036,1,1,1,1.0,1.0,Diamond,Lin,0.9695602811
BeeP-11-2013_NODE_4164_length_793_cov_3_229050,793,2.8992731873176036,2,2,2,1.0,1.0,Diamond,Lin,0.8450008126999999
BeeP-11-2013_NODE_4166_length_793_cov_2_783520,793,2.8992731873176036,3,3,3,1.0,1.0,Diamond,Lin,0.6037861797
BeeP-11-2013_NODE_4168_length_793_cov_2_606145,793,2.8992731873176036,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4169_length_793_cov_1_648045,793,2.8992731873176036,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-11-2013_NODE_4171_length_792_cov_5_384615,792,2.8987251815894934,3,2,2,0.67,0.67,Virsort,Lin,0.25109467010000003
BeeP-11-2013_NODE_4172_length_792_cov_4_072727,792,2.8987251815894934,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4174_length_792_cov_3_532867,792,2.8987251815894934,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4179_length_792_cov_1_928671,792,2.8987251815894934,3,1,1,0.33,0.33,Diamond,Lin,0.8457874242
BeeP-11-2013_NODE_4182_length_791_cov_5_431373,791,2.8981764834976764,2,1,1,0.5,0.5,Diamond,Lin,0.0
BeeP-11-2013_NODE_4183_length_791_cov_3_212885,791,2.8981764834976764,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_4187_length_791_cov_1_547619,791,2.8981764834976764,3,2,2,0.67,0.67,Diamond,Lin,0.93970374605
BeeP-11-2013_NODE_4188_length_790_cov_8_110799,790,2.8976270912904414,3,1,2,0.33,0.67,Diamond,Lin,0.47106556689999995
BeeP-11-2013_NODE_418_length_3147_cov_11_443322,3147,3.49789674291322,10,2,2,0.2,0.2,Virsort,Lin,0.56721200235
BeeP-11-2013_NODE_4192_length_790_cov_3_046283,790,2.8976270912904414,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4193_length_790_cov_2_287518,790,2.8976270912904414,2,1,1,0.5,0.5,Diamond,Lin,0.0
BeeP-11-2013_NODE_4195_length_790_cov_2_053296,790,2.8976270912904414,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_41_length_18518_cov_23_720568,18518,4.267594079761292,35,16,17,0.46,0.49,Virsort,Lin,0.6754887461
BeeP-11-2013_NODE_4204_length_789_cov_2_568820,789,2.89707700320942,2,2,2,1.0,1.0,Diamond,Lin,0.9571307626000001
BeeP-11-2013_NODE_4207_length_789_cov_1_985955,789,2.89707700320942,2,2,2,1.0,1.0,Diamond,Lin,0.52248341625
BeeP-11-2013_NODE_420_length_3133_cov_14_612238,3133,3.4959603948817053,6,4,4,0.67,0.67,Virsort,Lin,0.7670951218
BeeP-11-2013_NODE_4213_length_789_cov_1_553371,789,2.89707700320942,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4219_length_788_cov_3_203938,788,2.8965262174895554,3,3,3,1.0,1.0,Diamond,Lin,0.35007850496666665
BeeP-11-2013_NODE_4222_length_788_cov_2_390999,788,2.8965262174895554,3,1,1,0.33,0.33,Diamond,Lin,0.1847495914
BeeP-11-2013_NODE_4224_length_788_cov_1_658228,788,2.8965262174895554,2,2,2,1.0,1.0,Diamond,Lin,0.8239383512
BeeP-11-2013_NODE_422_length_3121_cov_15_401774,3121,3.4942937686653326,3,3,3,1.0,1.0,Virsort,Lin,0.9351351294666667
BeeP-11-2013_NODE_4231_length_787_cov_3_498592,787,2.8959747323590648,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4234_length_787_cov_1_773239,787,2.8959747323590648,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-11-2013_NODE_4238_length_786_cov_6_791255,786,2.895422546039408,3,1,2,0.33,0.67,Diamond,Lin,1.0
BeeP-11-2013_NODE_4240_length_786_cov_4_157969,786,2.895422546039408,2,1,1,0.5,0.5,Diamond,Lin,0.8215520759
BeeP-11-2013_NODE_4244_length_786_cov_2_273625,786,2.895422546039408,1,1,1,1.0,1.0,Diamond,Lin,0.3060238265
BeeP-11-2013_NODE_4247_length_786_cov_1_204513,786,2.895422546039408,3,2,2,0.67,0.67,Diamond,Lin,0.9423710779
BeeP-11-2013_NODE_4252_length_785_cov_3_485876,785,2.8948696567452523,3,1,1,0.33,0.33,Diamond,Lin,0.0
BeeP-11-2013_NODE_4253_length_785_cov_3_355932,785,2.8948696567452523,2,1,1,0.5,0.5,Diamond,Lin,0.0
BeeP-11-2013_NODE_4256_length_785_cov_2_637006,785,2.8948696567452523,2,2,2,1.0,1.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_425_length_3109_cov_6_474604,3109,3.492620722043192,4,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4260_length_785_cov_1_336158,785,2.8948696567452523,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4263_length_784_cov_4_227723,784,2.8943160626844384,3,1,1,0.33,0.33,Diamond,Lin,0.0
BeeP-11-2013_NODE_4265_length_784_cov_3_264498,784,2.8943160626844384,3,2,3,0.67,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_4267_length_784_cov_2_401697,784,2.8943160626844384,4,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4270_length_784_cov_2_100424,784,2.8943160626844384,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4273_length_783_cov_5_565156,783,2.8937617620579434,1,1,1,1.0,1.0,Diamond,Lin,0.8627606959
BeeP-11-2013_NODE_4274_length_783_cov_3_043909,783,2.8937617620579434,1,1,1,1.0,1.0,Diamond,Lin,0.9642969972
BeeP-11-2013_NODE_427_length_3105_cov_7_812748,3105,3.492061604512599,2,1,1,0.5,0.5,Diamond,Lin,0.9642969972
BeeP-11-2013_NODE_4281_length_782_cov_5_007092,782,2.893206753059848,2,1,1,0.5,0.5,Diamond,Lin,0.8586180191
BeeP-11-2013_NODE_4282_length_782_cov_3_134752,782,2.893206753059848,3,2,2,0.67,0.67,Diamond,Lin,0.5822520427
BeeP-11-2013_NODE_4284_length_782_cov_2_696454,782,2.893206753059848,3,1,2,0.33,0.67,Diamond,Lin,0.755236028
BeeP-11-2013_NODE_4288_length_781_cov_12_843750,781,2.8926510338773004,2,1,1,0.5,0.5,Diamond,Lin,0.24168888440000003
BeeP-11-2013_NODE_428_length_3104_cov_6_708622,3104,3.491921712586151,8,3,3,0.38,0.38,Diamond,Lin,0.7464809833666667
BeeP-11-2013_NODE_4290_length_781_cov_5_541193,781,2.8926510338773004,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-11-2013_NODE_4296_length_781_cov_2_468750,781,2.8926510338773004,2,1,1,0.5,0.5,Diamond,Lin,0.9787691681999999
BeeP-11-2013_NODE_42_length_17741_cov_312_313915,17741,4.248978095892653,22,4,6,0.18,0.27,Virsort,Lin,1.0
BeeP-11-2013_NODE_4303_length_780_cov_3_779516,780,2.8920946026904804,3,1,2,0.33,0.67,Diamond,Lin,1.0
BeeP-11-2013_NODE_4305_length_780_cov_2_008535,780,2.8920946026904804,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_430_length_3093_cov_12_421419,3093,3.490379920003179,9,1,1,0.11,0.11,Virsort,Lin,0.0
BeeP-11-2013_NODE_4317_length_778_cov_4_543509,778,2.890979596989689,3,1,1,0.33,0.33,Diamond,Lin,0.9736015754
BeeP-11-2013_NODE_431_length_3088_cov_5_705413,3088,3.4896772916636984,7,4,4,0.57,0.57,Diamond,Lin,0.61914087835
BeeP-11-2013_NODE_4322_length_778_cov_2_547789,778,2.890979596989689,3,1,1,0.33,0.33,Diamond,Lin,1.0
BeeP-11-2013_NODE_432_length_3072_cov_4_593322,3072,3.4874212113594742,4,2,2,0.5,0.5,Virsort,Lin,0.21061615260000002
BeeP-11-2013_NODE_4335_length_777_cov_4_032857,777,2.890421018800914,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-11-2013_NODE_433_length_3070_cov_7_070164,3070,3.4871383754771865,7,5,5,0.71,0.71,Virsort,Lin,0.751795700325
BeeP-11-2013_NODE_4347_length_776_cov_4_001431,776,2.8898617212581885,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4348_length_776_cov_3_635193,776,2.8898617212581885,2,1,1,0.5,0.5,Diamond,Lin,0.8313836063
BeeP-11-2013_NODE_434_length_3067_cov_5_111706,3067,3.4867137759824853,7,5,5,0.71,0.71,Virsort,Lin,0.96790550915
BeeP-11-2013_NODE_4354_length_776_cov_1_834049,776,2.8898617212581885,1,1,1,1.0,1.0,Diamond,Lin,0.9736015754
BeeP-11-2013_NODE_4360_length_775_cov_1_573066,775,2.88930170250631,5,1,1,0.2,0.2,Diamond,Lin,1.0
BeeP-11-2013_NODE_4362_length_774_cov_4_936872,774,2.8887409606828927,2,2,2,1.0,1.0,Diamond,Lin,0.9890851460000001
BeeP-11-2013_NODE_4367_length_773_cov_9_938218,773,2.888179493918325,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_436_length_3063_cov_20_592431,3063,3.4861469968065726,5,4,4,0.8,0.8,Virsort,Lin,1.0
BeeP-11-2013_NODE_4375_length_773_cov_2_495690,773,2.888179493918325,2,2,2,1.0,1.0,Diamond,Lin,0.8457874242
BeeP-11-2013_NODE_437_length_3060_cov_6_449547,3060,3.48572142648158,13,3,3,0.23,0.23,Virsort,Lin,0.7282498638
BeeP-11-2013_NODE_4383_length_773_cov_1_636494,773,2.888179493918325,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4384_length_773_cov_1_081897,773,2.888179493918325,2,0,1,0.0,0.5,Diamond,Lin,0.0
BeeP-11-2013_NODE_438_length_3059_cov_16_533199,3059,3.485579476984679,6,4,4,0.67,0.67,Virsort,Lin,0.6051570302000001
BeeP-11-2013_NODE_4391_length_771_cov_7_293948,771,2.8870543780509568,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_4399_length_771_cov_1_894813,771,2.8870543780509568,2,1,1,0.5,0.5,Diamond,Lin,0.8073599379
BeeP-11-2013_NODE_439_length_3052_cov_4_872605,3052,3.484584529282843,5,4,5,0.8,1.0,Virsort,Lin,0.319357194425
BeeP-11-2013_NODE_43_length_17585_cov_13_651988,17585,4.245142372652961,23,8,11,0.35,0.48,Virsort,Lin,0.6487309796
BeeP-11-2013_NODE_4407_length_770_cov_3_594517,770,2.886490725172482,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4409_length_770_cov_2_875902,770,2.886490725172482,2,2,2,1.0,1.0,Diamond,Lin,0.99887703285
BeeP-11-2013_NODE_440_length_3039_cov_10_168130,3039,3.482730700079943,11,3,3,0.27,0.27,Virsort,Lin,0.5837070247333332
BeeP-11-2013_NODE_4411_length_770_cov_1_748918,770,2.886490725172482,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4416_length_769_cov_4_092486,769,2.885926339801431,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_4423_length_769_cov_1_356936,769,2.885926339801431,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_4425_length_768_cov_14_580318,768,2.885361220031512,3,2,2,0.67,0.67,Diamond,Lin,0.9214755007
BeeP-11-2013_NODE_4435_length_767_cov_4_375362,767,2.8847953639489807,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-11-2013_NODE_443_length_3032_cov_13_997631,3032,3.481729196960016,13,4,5,0.31,0.38,Virsort,Lin,0.3223286745
BeeP-11-2013_NODE_4441_length_767_cov_1_401449,767,2.8847953639489807,1,1,1,1.0,1.0,Diamond,Lin,0.2567714889
BeeP-11-2013_NODE_444_length_3031_cov_6_205484,3031,3.4815859363676225,2,1,1,0.5,0.5,Diamond,Lin,0.0
BeeP-11-2013_NODE_4450_length_765_cov_5_584302,765,2.8836614351536176,3,2,2,0.67,0.67,Diamond,Lin,0.593062042
BeeP-11-2013_NODE_4454_length_765_cov_2_959302,765,2.8836614351536176,1,1,1,1.0,1.0,Diamond,Lin,0.3335205166
BeeP-11-2013_NODE_4456_length_765_cov_2_225291,765,2.8836614351536176,3,1,1,0.33,0.33,Diamond,Lin,1.0
BeeP-11-2013_NODE_4459_length_765_cov_1_058140,765,2.8836614351536176,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4467_length_764_cov_2_235808,764,2.8830933585756897,2,1,1,0.5,0.5,Diamond,Lin,0.1988778257
BeeP-11-2013_NODE_4478_length_763_cov_3_889213,763,2.8825245379548803,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4482_length_763_cov_1_838192,763,2.8825245379548803,4,2,2,0.5,0.5,Diamond,Lin,1.0
BeeP-11-2013_NODE_448_length_3011_cov_5_215406,3011,3.4787107555127594,9,6,6,0.67,0.67,Virsort,Lin,0.8723691618666667
BeeP-11-2013_NODE_4492_length_762_cov_3_220438,762,2.8819549713396007,3,0,1,0.0,0.33,Diamond,Lin,0.0
BeeP-11-2013_NODE_4497_length_762_cov_1_710949,762,2.8819549713396007,1,1,1,1.0,1.0,Diamond,Lin,0.941679018
BeeP-11-2013_NODE_449_length_3010_cov_8_382203,3010,3.4785664955938436,11,6,6,0.55,0.55,Virsort,Lin,0.95100961424
BeeP-11-2013_NODE_44_length_16844_cov_31_459414,16844,4.226445232748228,14,11,12,0.79,0.86,Virsort,Lin,0.9849259365125
BeeP-11-2013_NODE_4500_length_761_cov_4_191520,761,2.8813846567705728,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_4507_length_761_cov_2_359649,761,2.8813846567705728,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_450_length_3009_cov_14_007844,3009,3.4784221877400805,6,5,6,0.83,1.0,Virsort,Lin,0.7590660877250001
BeeP-11-2013_NODE_4510_length_760_cov_2_642753,760,2.8808135922807914,2,1,1,0.5,0.5,Diamond,Lin,0.12487422470000001
BeeP-11-2013_NODE_4519_length_760_cov_1_594436,760,2.8808135922807914,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_451_length_3009_cov_10_482606,3009,3.4784221877400805,2,1,1,0.5,0.5,Diamond,Lin,0.0
BeeP-11-2013_NODE_4525_length_759_cov_3_460411,759,2.88024177589548,2,2,2,1.0,1.0,Diamond,Lin,0.7868126827499999
BeeP-11-2013_NODE_4526_length_759_cov_2_986804,759,2.88024177589548,1,1,1,1.0,1.0,Diamond,Lin,0.548889166
BeeP-11-2013_NODE_452_length_3000_cov_13_598700,3000,3.4771212547196626,2,2,2,1.0,1.0,Diamond,Lin,0.9849963723999999
BeeP-11-2013_NODE_4538_length_757_cov_6_873529,757,2.8790958795000727,3,1,1,0.33,0.33,Diamond,Lin,1.0
BeeP-11-2013_NODE_4543_length_757_cov_2_977941,757,2.8790958795000727,1,1,1,1.0,1.0,Diamond,Lin,0.9717245998999999
BeeP-11-2013_NODE_454_length_2996_cov_23_368277,2996,3.4765418090274287,3,3,3,1.0,1.0,Diamond,Lin,0.6866768539
BeeP-11-2013_NODE_4552_length_756_cov_10_898380,756,2.8785217955012063,3,2,2,0.67,0.67,Diamond,Lin,1.0
BeeP-11-2013_NODE_4553_length_756_cov_8_354934,756,2.8785217955012063,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4556_length_756_cov_1_815906,756,2.8785217955012063,2,1,1,0.5,0.5,Diamond,Lin,0.1642150155
BeeP-11-2013_NODE_4558_length_755_cov_5_393805,755,2.8779469516291885,3,1,1,0.33,0.33,Diamond,Lin,0.8453582394
BeeP-11-2013_NODE_4559_length_755_cov_4_460177,755,2.8779469516291885,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_455_length_2992_cov_7_101887,2992,3.4759615891924236,12,2,2,0.17,0.17,Virsort,Lin,1.0
BeeP-11-2013_NODE_4563_length_755_cov_2_861357,755,2.8779469516291885,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_456_length_2987_cov_5_796907,2987,3.475235222604128,4,4,4,1.0,1.0,Virsort,Lin,0.9617363666666666
BeeP-11-2013_NODE_4570_length_755_cov_1_603245,755,2.8779469516291885,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4572_length_755_cov_1_368732,755,2.8779469516291885,2,0,1,0.0,0.5,Diamond,Lin,0.0
BeeP-11-2013_NODE_4573_length_754_cov_8_214180,754,2.877371345869774,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_457_length_2984_cov_21_251462,2984,3.474798818800631,6,5,5,0.83,0.83,Diamond,Circ,0.78821878705
BeeP-11-2013_NODE_4580_length_754_cov_2_661743,754,2.877371345869774,2,1,1,0.5,0.5,Diamond,Lin,0.9658230714
BeeP-11-2013_NODE_4581_length_754_cov_2_338257,754,2.877371345869774,2,1,1,0.5,0.5,Diamond,Lin,0.1988778257
BeeP-11-2013_NODE_4582_length_754_cov_2_224520,754,2.877371345869774,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_45_length_16724_cov_16_161410,16724,4.223340158878377,21,12,14,0.57,0.67,Virsort,Lin,0.6429993336875001
BeeP-11-2013_NODE_4601_length_753_cov_1_656805,753,2.8767949762007006,2,2,2,1.0,1.0,Diamond,Lin,0.9864725736
BeeP-11-2013_NODE_460_length_2973_cov_14_817680,2973,3.473194909204938,6,4,4,0.67,0.67,Diamond,Lin,0.20214125253333334
BeeP-11-2013_NODE_4617_length_751_cov_3_277448,751,2.8756399370041685,1,1,1,1.0,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_462_length_2963_cov_20_244976,2963,3.471731651480051,6,1,1,0.17,0.17,Virsort,Lin,0.186124084
BeeP-11-2013_NODE_4630_length_750_cov_2_459138,750,2.8750612633917,3,1,1,0.33,0.33,Diamond,Lin,0.9736015754
BeeP-11-2013_NODE_463_length_2959_cov_18_554129,2959,3.471144965160633,3,2,2,0.67,0.67,Diamond,Lin,0.1604260535
BeeP-11-2013_NODE_4641_length_749_cov_2_651786,749,2.8744818176994666,2,1,1,0.5,0.5,Diamond,Lin,0.4966496467
BeeP-11-2013_NODE_4646_length_749_cov_1_297619,749,2.8744818176994666,2,1,1,0.5,0.5,Diamond,Lin,0.1988778257
BeeP-11-2013_NODE_4647_length_749_cov_1_232143,749,2.8744818176994666,3,1,1,0.33,0.33,Diamond,Lin,0.0
BeeP-11-2013_NODE_4648_length_748_cov_5_643815,748,2.8739015978644615,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4651_length_748_cov_3_700447,748,2.8739015978644615,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_465_length_2956_cov_4_931226,2956,3.470704429722788,4,2,2,0.5,0.5,Virsort,Lin,0.8794074920999999
BeeP-11-2013_NODE_4668_length_747_cov_2_044776,747,2.873320601815399,3,2,2,0.67,0.67,Diamond,Lin,0.8822291365
BeeP-11-2013_NODE_466_length_2952_cov_6_193043,2952,3.470116353151004,4,3,3,0.75,0.75,Diamond,Lin,0.4935020297333333
BeeP-11-2013_NODE_4677_length_746_cov_3_215247,746,2.8727388274726686,1,1,1,1.0,1.0,Diamond,Lin,0.2748425788
BeeP-11-2013_NODE_4681_length_746_cov_2_512706,746,2.8727388274726686,4,2,3,0.5,0.75,Diamond,Lin,1.0
BeeP-11-2013_NODE_4682_length_746_cov_2_390135,746,2.8727388274726686,3,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4686_length_746_cov_1_485800,746,2.8727388274726686,3,1,1,0.33,0.33,Diamond,Lin,0.6819588282
BeeP-11-2013_NODE_468_length_2950_cov_83_947790,2950,3.469822015978163,5,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4691_length_745_cov_8_468563,745,2.8721562727482928,3,1,2,0.33,0.67,Diamond,Lin,1.0
BeeP-11-2013_NODE_4693_length_745_cov_3_836826,745,2.8721562727482928,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4696_length_745_cov_1_760479,745,2.8721562727482928,1,1,1,1.0,1.0,Diamond,Lin,0.9977540656999999
BeeP-11-2013_NODE_4698_length_745_cov_1_303892,745,2.8721562727482928,3,1,1,0.33,0.33,Diamond,Lin,1.0
BeeP-11-2013_NODE_469_length_2947_cov_6_497561,2947,3.469380135849925,6,4,4,0.67,0.67,Virsort,Lin,0.7834057289
BeeP-11-2013_NODE_46_length_16464_cov_16_247696,16464,4.2165353574183575,22,16,17,0.73,0.77,Virsort,Lin,0.8767082840153846
BeeP-11-2013_NODE_4704_length_744_cov_3_028486,744,2.8715729355458786,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4706_length_744_cov_2_358321,744,2.8715729355458786,1,1,1,1.0,1.0,Diamond,Lin,0.2233249803
BeeP-11-2013_NODE_4709_length_744_cov_1_929535,744,2.8715729355458786,2,2,2,1.0,1.0,Diamond,Lin,0.54794228405
BeeP-11-2013_NODE_4717_length_743_cov_2_917417,743,2.8709888137605755,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-11-2013_NODE_4719_length_743_cov_2_129129,743,2.8709888137605755,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4720_length_743_cov_1_954955,743,2.8709888137605755,3,1,2,0.33,0.67,Diamond,Lin,1.0
BeeP-11-2013_NODE_4723_length_742_cov_12_233083,742,2.870403905279027,2,1,1,0.5,0.5,Diamond,Lin,0.8313836063
BeeP-11-2013_NODE_472_length_2928_cov_4_845668,2928,3.4665710723863543,4,3,4,0.75,1.0,Virsort,Lin,0.5987270227
BeeP-11-2013_NODE_4736_length_741_cov_12_917169,741,2.869818207979328,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4737_length_741_cov_5_510542,741,2.869818207979328,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4739_length_741_cov_3_775602,741,2.869818207979328,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_473_length_2914_cov_4_971096,2914,3.4644895474339714,5,4,4,0.8,0.8,Virsort,Lin,0.7511638321
BeeP-11-2013_NODE_4740_length_741_cov_2_817771,741,2.869818207979328,2,1,1,0.5,0.5,Diamond,Lin,0.962826045
BeeP-11-2013_NODE_4754_length_739_cov_5_506042,739,2.8686444383948255,2,2,2,1.0,1.0,Diamond,Lin,0.91078566515
BeeP-11-2013_NODE_4755_length_739_cov_3_930514,739,2.8686444383948255,3,1,1,0.33,0.33,Diamond,Lin,1.0
BeeP-11-2013_NODE_4757_length_739_cov_3_799094,739,2.8686444383948255,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_475_length_2909_cov_11_622881,2909,3.463743721247059,5,1,1,0.2,0.2,Diamond,Lin,0.7857364634
BeeP-11-2013_NODE_4762_length_739_cov_1_504532,739,2.8686444383948255,3,1,1,0.33,0.33,Diamond,Lin,0.0
BeeP-11-2013_NODE_4765_length_738_cov_6_099849,738,2.8680563618230415,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4766_length_738_cov_4_334342,738,2.8680563618230415,3,3,3,1.0,1.0,Diamond,Lin,0.3177180849
BeeP-11-2013_NODE_4769_length_738_cov_2_756430,738,2.8680563618230415,3,2,2,0.67,0.67,Diamond,Lin,0.8650501976
BeeP-11-2013_NODE_476_length_2907_cov_10_774205,2907,3.4634450317704277,4,2,2,0.5,0.5,Virsort,Lin,1.0
BeeP-11-2013_NODE_4777_length_738_cov_1_839637,738,2.8680563618230415,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4778_length_738_cov_1_393343,738,2.8680563618230415,2,1,1,0.5,0.5,Diamond,Lin,1.0
BeeP-11-2013_NODE_477_length_2906_cov_13_539413,2906,3.4632956099620027,13,1,2,0.08,0.15,Virsort,Lin,0.0
BeeP-11-2013_NODE_4783_length_737_cov_2_930303,737,2.8674674878590514,1,1,1,1.0,1.0,Diamond,Lin,0.2748425788
BeeP-11-2013_NODE_478_length_2905_cov_4_568246,2905,3.4631461367263494,5,3,4,0.6,0.8,Diamond,Lin,0.5224236784666667
BeeP-11-2013_NODE_4792_length_737_cov_1_109091,737,2.8674674878590514,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4793_length_737_cov_0_860606,737,2.8674674878590514,1,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_479_length_2896_cov_8_314651,2896,3.461798557525109,6,5,5,0.83,0.83,Virsort,Lin,0.593531562025
BeeP-11-2013_NODE_480_length_2895_cov_4_809439,2895,3.4616485680634552,4,3,3,0.75,0.75,Virsort,Lin,1.0
BeeP-11-2013_NODE_4810_length_735_cov_2_351064,735,2.8662873390841948,2,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4811_length_735_cov_2_343465,735,2.8662873390841948,2,2,2,1.0,1.0,Diamond,Lin,0.9094664074000001
BeeP-11-2013_NODE_4816_length_734_cov_9_021309,734,2.8656960599160706,3,1,1,0.33,0.33,Diamond,Lin,0.8586180191
BeeP-11-2013_NODE_4817_length_734_cov_7_773212,734,2.8656960599160706,1,1,1,1.0,1.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_481_length_2893_cov_22_589844,2893,3.461348433647983,6,3,3,0.5,0.5,Virsort,Lin,0.441634034
BeeP-11-2013_NODE_482_length_2886_cov_8_196155,2886,3.4602963267574753,2,2,2,1.0,1.0,Diamond,Lin,1.0
BeeP-11-2013_NODE_4837_length_732_cov_2_348092,732,2.864511081058392,4,0,0,0.0,0.0,Diamond,Lin,0.0
BeeP-11-2013_NODE_4838_length_732_cov_2_192366,732,2.864511081058392,2,0,0,0.0,0.0,Diamond,Lin,0.0
