## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_BeeP-17-2013_NODE_22_length_6781_cov_23_112470,11,VIRSorter_BeeP-17-2013_NODE_22_length_6781_cov_23_112470,11,2,,gene_1-gene_10:3.24325084116262,,6.03455293414856,,,
VIRSorter_BeeP-17-2013_NODE_23_length_5999_cov_7_852752,5,VIRSorter_BeeP-17-2013_NODE_23_length_5999_cov_7_852752,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-17-2013_NODE_4_length_29347_cov_65_013939,46,VIRSorter_BeeP-17-2013_NODE_4_length_29347_cov_65_013939,46,2,,gene_1-gene_45:16.95924725113940,,gene_10-gene_46:19.05594876480966,,,
VIRSorter_BeeP-17-2013_NODE_57_length_2516_cov_5_045100,5,VIRSorter_BeeP-17-2013_NODE_57_length_2516_cov_5_045100,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-17-2013_NODE_58_length_2464_cov_5_214914,4,VIRSorter_BeeP-17-2013_NODE_58_length_2464_cov_5_214914,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-17-2013_NODE_5_length_26794_cov_41_354606,23,VIRSorter_BeeP-17-2013_NODE_5_length_26794_cov_41_354606,23,2,5,gene_1-gene_22:9.05542690420432,,11.59412945947272,,,
VIRSorter_BeeP-17-2013_NODE_80_length_1901_cov_7_262061,4,VIRSorter_BeeP-17-2013_NODE_80_length_1901_cov_7_262061,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-17-2013_NODE_8_length_19907_cov_39_552295,38,VIRSorter_BeeP-17-2013_NODE_8_length_19907_cov_39_552295,38,2,4,gene_1-gene_13:10.10095613929151,,19.85638521368105,gene_14-gene_38:3.17634087040363,,
VIRSorter_BeeP-17-2013_NODE_9_length_17820_cov_22_369441,16,VIRSorter_BeeP-17-2013_NODE_9_length_17820_cov_22_369441,16,2,,gene_1-gene_15:2.87976011227892,,8.02436806155702,,,
VIRSorter_BeeP-18-2013_NODE_37_length_1631_cov_7_969112,4,VIRSorter_BeeP-18-2013_NODE_37_length_1631_cov_7_969112,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-20-2013_NODE_20_length_1143_cov_7_029081,4,VIRSorter_BeeP-20-2013_NODE_20_length_1143_cov_7_029081,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_107_length_2923_cov_17_966268,6,VIRSorter_BeeP-25-2013_NODE_107_length_2923_cov_17_966268,6,2,,5.87974402903668,,3.55182228483721,,,
VIRSorter_BeeP-25-2013_NODE_109_length_2902_cov_8_282478,4,VIRSorter_BeeP-25-2013_NODE_109_length_2902_cov_8_282478,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_10_length_11014_cov_41_125080,9,VIRSorter_BeeP-25-2013_NODE_10_length_11014_cov_41_125080,9,2,1,,,3.89359133625594,,,
VIRSorter_BeeP-25-2013_NODE_111_length_2874_cov_11_634251,5,VIRSorter_BeeP-25-2013_NODE_111_length_2874_cov_11_634251,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_112_length_2864_cov_12_941155,7,VIRSorter_BeeP-25-2013_NODE_112_length_2864_cov_12_941155,7,2,,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-25-2013_NODE_115_length_2779_cov_10_555514,5,VIRSorter_BeeP-25-2013_NODE_115_length_2779_cov_10_555514,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_120_length_2750_cov_24_594089,3,VIRSorter_BeeP-25-2013_NODE_120_length_2750_cov_24_594089,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-25-2013_NODE_126_length_2622_cov_18_102554,5,VIRSorter_BeeP-25-2013_NODE_126_length_2622_cov_18_102554,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_12_length_10901_cov_39_194290,8,VIRSorter_BeeP-25-2013_NODE_12_length_10901_cov_39_194290,8,2,,3.27022832213243,,4.73576304644962,,,
VIRSorter_BeeP-25-2013_NODE_136_length_2488_cov_27_948569,6,VIRSorter_BeeP-25-2013_NODE_136_length_2488_cov_27_948569,6,2,,4.16129277473563,,3.55182228483721,,,
VIRSorter_BeeP-25-2013_NODE_159_length_2305_cov_17_846948,6,VIRSorter_BeeP-25-2013_NODE_159_length_2305_cov_17_846948,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-25-2013_NODE_187_length_2107_cov_12_820690,4,VIRSorter_BeeP-25-2013_NODE_187_length_2107_cov_12_820690,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_18_length_8654_cov_37_554506,21,VIRSorter_BeeP-25-2013_NODE_18_length_8654_cov_37_554506,21,2,,gene_6-gene_17:3.42235005290684,,gene_1-gene_19:9.35534263262736,,,
VIRSorter_BeeP-25-2013_NODE_194_length_2048_cov_10_578894,4,VIRSorter_BeeP-25-2013_NODE_194_length_2048_cov_10_578894,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_197_length_2029_cov_8_581455,3,VIRSorter_BeeP-25-2013_NODE_197_length_2029_cov_8_581455,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-25-2013_NODE_19_length_8365_cov_25_460666,12,VIRSorter_BeeP-25-2013_NODE_19_length_8365_cov_25_460666,12,2,3,gene_2-gene_12:6.38703871319086,,6.32549331929078,,,
VIRSorter_BeeP-25-2013_NODE_1_length_36986_cov_111_018017,49,VIRSorter_BeeP-25-2013_NODE_1_length_36986_cov_111_018017,49,2,5,gene_5-gene_48:17.35308832738577,,16.14474866899960,,,
VIRSorter_BeeP-25-2013_NODE_201_length_1994_cov_23_645279,5,VIRSorter_BeeP-25-2013_NODE_201_length_1994_cov_23_645279,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_209_length_1946_cov_9_677903,5,VIRSorter_BeeP-25-2013_NODE_209_length_1946_cov_9_677903,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_2205_length_746_cov_6_502242,3,VIRSorter_BeeP-25-2013_NODE_2205_length_746_cov_6_502242,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-25-2013_NODE_229_length_1840_cov_10_061259,4,VIRSorter_BeeP-25-2013_NODE_229_length_1840_cov_10_061259,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_24_length_6564_cov_29_042547,11,VIRSorter_BeeP-25-2013_NODE_24_length_6564_cov_29_042547,11,2,,gene_2-gene_11:2.21839641701764,,gene_1-gene_10:5.44258255334236,,,
VIRSorter_BeeP-25-2013_NODE_252_length_1773_cov_11_433962,3,VIRSorter_BeeP-25-2013_NODE_252_length_1773_cov_11_433962,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-25-2013_NODE_25_length_6421_cov_29_401482,9,VIRSorter_BeeP-25-2013_NODE_25_length_6421_cov_29_401482,9,2,,4.07773535702027,,3.89359133625594,,,
VIRSorter_BeeP-25-2013_NODE_26_length_6340_cov_21_211560,11,VIRSorter_BeeP-25-2013_NODE_26_length_6340_cov_21_211560,11,2,,gene_2-gene_11:3.24325084116262,,4.51617632518270,,,
VIRSorter_BeeP-25-2013_NODE_293_length_1641_cov_28_294118,5,VIRSorter_BeeP-25-2013_NODE_293_length_1641_cov_28_294118,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_298_length_1626_cov_71_344093,3,VIRSorter_BeeP-25-2013_NODE_298_length_1626_cov_71_344093,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-25-2013_NODE_29_length_6202_cov_80_933224,7,VIRSorter_BeeP-25-2013_NODE_29_length_6202_cov_80_933224,7,2,1,,,4.14379266564342,,,
VIRSorter_BeeP-25-2013_NODE_2_length_26455_cov_55_838881,42,VIRSorter_BeeP-25-2013_NODE_2_length_26455_cov_55_838881,42,2,4,gene_4-gene_42:6.87660988304045,,18.24427565690139,,,
VIRSorter_BeeP-25-2013_NODE_31_length_5853_cov_18_039993,7,VIRSorter_BeeP-25-2013_NODE_31_length_5853_cov_18_039993,7,2,,2.48930326819235,,4.14379266564342,,,
VIRSorter_BeeP-25-2013_NODE_326_length_1555_cov_8_182003,4,VIRSorter_BeeP-25-2013_NODE_326_length_1555_cov_8_182003,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_336_length_1539_cov_6_601231,4,VIRSorter_BeeP-25-2013_NODE_336_length_1539_cov_6_601231,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_362_length_1495_cov_23_653032,5,VIRSorter_BeeP-25-2013_NODE_362_length_1495_cov_23_653032,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_363_length_1493_cov_12_626412,4,VIRSorter_BeeP-25-2013_NODE_363_length_1493_cov_12_626412,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_421_length_1384_cov_8_296863,4,VIRSorter_BeeP-25-2013_NODE_421_length_1384_cov_8_296863,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_44_length_4337_cov_9_417606,5,VIRSorter_BeeP-25-2013_NODE_44_length_4337_cov_9_417606,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_46_length_4208_cov_136_278141,7,VIRSorter_BeeP-25-2013_NODE_46_length_4208_cov_136_278141,7,2,,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-25-2013_NODE_489_length_1303_cov_4_195759,3,VIRSorter_BeeP-25-2013_NODE_489_length_1303_cov_4_195759,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-25-2013_NODE_48_length_4195_cov_16_006314,5,VIRSorter_BeeP-25-2013_NODE_48_length_4195_cov_16_006314,5,2,,2.01071095767098,,,,,
VIRSorter_BeeP-25-2013_NODE_49_length_4148_cov_47_937362,5,VIRSorter_BeeP-25-2013_NODE_49_length_4148_cov_47_937362,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_4_length_19295_cov_37_789104,29,VIRSorter_BeeP-25-2013_NODE_4_length_19295_cov_37_789104,29,2,1,gene_1-gene_19:16.29697013054891,,14.84492174864595,,,
VIRSorter_BeeP-25-2013_NODE_501_length_1286_cov_26_350703,3,VIRSorter_BeeP-25-2013_NODE_501_length_1286_cov_26_350703,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-25-2013_NODE_513_length_1276_cov_11_828190,4,VIRSorter_BeeP-25-2013_NODE_513_length_1276_cov_11_828190,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_53_length_3936_cov_28_064784,4,VIRSorter_BeeP-25-2013_NODE_53_length_3936_cov_28_064784,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_55_length_3908_cov_11_718611,5,VIRSorter_BeeP-25-2013_NODE_55_length_3908_cov_11_718611,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_588_length_1206_cov_5_475642,4,VIRSorter_BeeP-25-2013_NODE_588_length_1206_cov_5_475642,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_61_length_3739_cov_13_780175,4,VIRSorter_BeeP-25-2013_NODE_61_length_3739_cov_13_780175,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_65_length_3701_cov_11_567329,6,VIRSorter_BeeP-25-2013_NODE_65_length_3701_cov_11_567329,6,2,,5.87974402903668,,3.55182228483721,,,
VIRSorter_BeeP-25-2013_NODE_66_length_3677_cov_19_766389,8,VIRSorter_BeeP-25-2013_NODE_66_length_3677_cov_19_766389,8,2,,4.51418875484781,,4.73576304644962,,,
VIRSorter_BeeP-25-2013_NODE_693_length_1134_cov_5_297067,5,VIRSorter_BeeP-25-2013_NODE_693_length_1134_cov_5_297067,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-25-2013_NODE_6_length_13913_cov_44_466103,16,VIRSorter_BeeP-25-2013_NODE_6_length_13913_cov_44_466103,16,2,,gene_1-gene_13:7.52790334118737,,8.02436806155702,,,
VIRSorter_BeeP-25-2013_NODE_70_length_3508_cov_19_174293,8,VIRSorter_BeeP-25-2013_NODE_70_length_3508_cov_19_174293,8,2,,5.99834991174870,,4.73576304644962,,,
VIRSorter_BeeP-25-2013_NODE_735_length_1109_cov_9_455426,3,VIRSorter_BeeP-25-2013_NODE_735_length_1109_cov_9_455426,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-25-2013_NODE_85_length_3289_cov_10_380448,10,VIRSorter_BeeP-25-2013_NODE_85_length_3289_cov_10_380448,10,2,,2.69551767173730,,5.91970380806202,,,
VIRSorter_BeeP-25-2013_NODE_876_length_1040_cov_6_969886,4,VIRSorter_BeeP-25-2013_NODE_876_length_1040_cov_6_969886,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-25-2013_NODE_89_length_3149_cov_14_927083,5,VIRSorter_BeeP-25-2013_NODE_89_length_3149_cov_14_927083,5,2,,3.25885887592900,,,,,
VIRSorter_BeeP-25-2013_NODE_8_length_11658_cov_42_537346,9,VIRSorter_BeeP-25-2013_NODE_8_length_11658_cov_42_537346,9,2,,2.95735660761269,,5.32773342725582,,,
VIRSorter_BeeP-27-2013_NODE_8_length_2163_cov_2_940556,4,VIRSorter_BeeP-27-2013_NODE_8_length_2163_cov_2_940556,4,2,,2.37333664615169,,,,,
VIRSorter_BeeP-32-2013_NODE_86_length_1383_cov_8_031394,3,VIRSorter_BeeP-32-2013_NODE_86_length_1383_cov_8_031394,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-34-2013_NODE_22_length_3589_cov_3_437358,4,VIRSorter_BeeP-34-2013_NODE_22_length_3589_cov_3_437358,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-34-2013_NODE_31_length_2776_cov_4_152279,7,VIRSorter_BeeP-34-2013_NODE_31_length_2776_cov_4_152279,7,2,,2.48930326819235,,4.14379266564342,,,
VIRSorter_BeeP-34-2013_NODE_44_length_2144_cov_4_907112,4,VIRSorter_BeeP-34-2013_NODE_44_length_2144_cov_4_907112,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-34-2013_NODE_61_length_1796_cov_4_495055,4,VIRSorter_BeeP-34-2013_NODE_61_length_1796_cov_4_495055,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_101_length_4758_cov_10_145268,9,VIRSorter_BeeP-35-2013_NODE_101_length_4758_cov_10_145268,9,2,,2.00791555881789,,2.80707201587116,,,
VIRSorter_BeeP-35-2013_NODE_106_length_4681_cov_9_941355,9,VIRSorter_BeeP-35-2013_NODE_106_length_4681_cov_9_941355,9,2,1,,,3.89359133625594,,,
VIRSorter_BeeP-35-2013_NODE_1082_length_1389_cov_52_970274,5,VIRSorter_BeeP-35-2013_NODE_1082_length_1389_cov_52_970274,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_10_length_26028_cov_14_780163,34,VIRSorter_BeeP-35-2013_NODE_10_length_26028_cov_14_780163,34,2,1,gene_2-gene_34:16.65936815397607,,15.61564478462006,,,
VIRSorter_BeeP-35-2013_NODE_1109_length_1368_cov_7_519752,4,VIRSorter_BeeP-35-2013_NODE_1109_length_1368_cov_7_519752,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_122_length_4456_cov_7_294588,4,VIRSorter_BeeP-35-2013_NODE_122_length_4456_cov_7_294588,4,2,1,,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_126_length_4410_cov_35_517655,10,VIRSorter_BeeP-35-2013_NODE_126_length_4410_cov_35_517655,10,2,,4.90552410684877,,5.91970380806202,,,
VIRSorter_BeeP-35-2013_NODE_1293_length_1251_cov_2_572402,4,VIRSorter_BeeP-35-2013_NODE_1293_length_1251_cov_2_572402,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_12_length_23245_cov_25_396581,35,VIRSorter_BeeP-35-2013_NODE_12_length_23245_cov_25_396581,35,2,1,gene_1-gene_34:10.82407529839068,,16.16172653755045,,,
VIRSorter_BeeP-35-2013_NODE_1353_length_1210_cov_3_413945,3,VIRSorter_BeeP-35-2013_NODE_1353_length_1210_cov_3_413945,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-35-2013_NODE_13_length_23067_cov_27_053849,32,VIRSorter_BeeP-35-2013_NODE_13_length_23067_cov_27_053849,32,2,5,gene_1-gene_31:12.22584154320199,,16.50214310373326,,,
VIRSorter_BeeP-35-2013_NODE_14_length_22639_cov_16_783663,30,VIRSorter_BeeP-35-2013_NODE_14_length_22639_cov_16_783663,30,2,7,gene_2-gene_29:20.63010990505345,,15.39549944429393,,,
VIRSorter_BeeP-35-2013_NODE_1537_length_1119_cov_5_557582,5,VIRSorter_BeeP-35-2013_NODE_1537_length_1119_cov_5_557582,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_158_length_3852_cov_6_687682,6,VIRSorter_BeeP-35-2013_NODE_158_length_3852_cov_6_687682,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-35-2013_NODE_160_length_3775_cov_10_390211,8,VIRSorter_BeeP-35-2013_NODE_160_length_3775_cov_10_390211,8,2,,4.51418875484781,,3.35078025787009,,,
VIRSorter_BeeP-35-2013_NODE_16_length_20704_cov_23_947738,24,VIRSorter_BeeP-35-2013_NODE_16_length_20704_cov_23_947738,24,2,4,gene_3-gene_23:8.15463459099579,,gene_6-gene_24:9.16825598927022,,,
VIRSorter_BeeP-35-2013_NODE_17_length_17796_cov_12_111688,23,VIRSorter_BeeP-35-2013_NODE_17_length_17796_cov_12_111688,23,2,4,gene_2-gene_23:19.53787214073123,,11.59412945947272,,,
VIRSorter_BeeP-35-2013_NODE_1815_length_1007_cov_3_520430,3,VIRSorter_BeeP-35-2013_NODE_1815_length_1007_cov_3_520430,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-35-2013_NODE_18_length_15902_cov_13_453712,17,VIRSorter_BeeP-35-2013_NODE_18_length_15902_cov_13_453712,17,2,,gene_5-gene_16:2.61265302213935,,gene_1-gene_16:7.91522359213195,,,
VIRSorter_BeeP-35-2013_NODE_198_length_3448_cov_7_908929,5,VIRSorter_BeeP-35-2013_NODE_198_length_3448_cov_7_908929,5,2,,2.01071095767098,,,,,
VIRSorter_BeeP-35-2013_NODE_19_length_15386_cov_11_359135,26,VIRSorter_BeeP-35-2013_NODE_19_length_15386_cov_11_359135,26,2,,gene_1-gene_18:2.33326644969689,,11.32224335559298,,,
VIRSorter_BeeP-35-2013_NODE_205_length_3420_cov_14_847143,5,VIRSorter_BeeP-35-2013_NODE_205_length_3420_cov_14_847143,5,2,,2.01071095767098,,,,,
VIRSorter_BeeP-35-2013_NODE_208_length_3414_cov_10_340426,5,VIRSorter_BeeP-35-2013_NODE_208_length_3414_cov_10_340426,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_20_length_15119_cov_38_743851,34,VIRSorter_BeeP-35-2013_NODE_20_length_15119_cov_38_743851,34,2,,gene_3-gene_29:2.66645388581797,,gene_2-gene_34:17.02313920562580,gene_12-gene_34:3.26620901538192,,
VIRSorter_BeeP-35-2013_NODE_212_length_3369_cov_15_016707,9,VIRSorter_BeeP-35-2013_NODE_212_length_3369_cov_15_016707,9,2,,2.95735660761269,,5.32773342725582,,,
VIRSorter_BeeP-35-2013_NODE_214_length_3366_cov_8_666768,4,VIRSorter_BeeP-35-2013_NODE_214_length_3366_cov_8_666768,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_2189_length_897_cov_3_662195,4,VIRSorter_BeeP-35-2013_NODE_2189_length_897_cov_3_662195,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_21_length_14827_cov_14_719051,16,VIRSorter_BeeP-35-2013_NODE_21_length_14827_cov_14_719051,16,2,2,gene_1-gene_10:2.27321406454006,,3.85306261970534,,,
VIRSorter_BeeP-35-2013_NODE_228_length_3288_cov_23_598567,6,VIRSorter_BeeP-35-2013_NODE_228_length_3288_cov_23_598567,6,2,,5.87974402903668,,3.55182228483721,,,
VIRSorter_BeeP-35-2013_NODE_239_length_3193_cov_5_683890,5,VIRSorter_BeeP-35-2013_NODE_239_length_3193_cov_5_683890,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_243_length_3166_cov_15_324377,5,VIRSorter_BeeP-35-2013_NODE_243_length_3166_cov_15_324377,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_247_length_3121_cov_11_420828,5,VIRSorter_BeeP-35-2013_NODE_247_length_3121_cov_11_420828,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_24_length_14462_cov_22_028224,13,VIRSorter_BeeP-35-2013_NODE_24_length_14462_cov_22_028224,13,2,,gene_2-gene_13:5.60602631280891,,5.10671773486417,,,
VIRSorter_BeeP-35-2013_NODE_253_length_3097_cov_7_112252,6,VIRSorter_BeeP-35-2013_NODE_253_length_3097_cov_7_112252,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-35-2013_NODE_257_length_3072_cov_6_049416,5,VIRSorter_BeeP-35-2013_NODE_257_length_3072_cov_6_049416,5,2,,2.01071095767098,,,,,
VIRSorter_BeeP-35-2013_NODE_25_length_13628_cov_11_213268,15,VIRSorter_BeeP-35-2013_NODE_25_length_13628_cov_11_213268,15,2,1,gene_3-gene_15:11.41722610151223,,7.55733641735912,,,
VIRSorter_BeeP-35-2013_NODE_268_length_3020_cov_48_999320,4,VIRSorter_BeeP-35-2013_NODE_268_length_3020_cov_48_999320,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_2747_length_785_cov_2_871469,3,VIRSorter_BeeP-35-2013_NODE_2747_length_785_cov_2_871469,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-35-2013_NODE_276_length_2950_cov_12_142012,7,VIRSorter_BeeP-35-2013_NODE_276_length_2950_cov_12_142012,7,2,,3.65676864270504,,2.81425248153116,,,
VIRSorter_BeeP-35-2013_NODE_283_length_2919_cov_14_333568,5,VIRSorter_BeeP-35-2013_NODE_283_length_2919_cov_14_333568,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_290_length_2884_cov_6_195939,6,VIRSorter_BeeP-35-2013_NODE_290_length_2884_cov_6_195939,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-35-2013_NODE_30_length_10752_cov_19_350817,13,VIRSorter_BeeP-35-2013_NODE_30_length_10752_cov_19_350817,13,2,,gene_1-gene_10:5.27125797463711,,6.69561495048063,,,
VIRSorter_BeeP-35-2013_NODE_32_length_10215_cov_18_220655,11,VIRSorter_BeeP-35-2013_NODE_32_length_10215_cov_18_220655,11,2,,8.32450822074734,,6.03455293414856,,,
VIRSorter_BeeP-35-2013_NODE_333_length_2694_cov_7_862820,7,VIRSorter_BeeP-35-2013_NODE_333_length_2694_cov_7_862820,7,2,,2.48930326819235,,2.81425248153116,,,
VIRSorter_BeeP-35-2013_NODE_339_length_2664_cov_16_466564,5,VIRSorter_BeeP-35-2013_NODE_339_length_2664_cov_16_466564,5,2,1,,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_342_length_2658_cov_3_927160,5,VIRSorter_BeeP-35-2013_NODE_342_length_2658_cov_3_927160,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_345_length_2641_cov_5_919267,6,VIRSorter_BeeP-35-2013_NODE_345_length_2641_cov_5_919267,6,2,,5.87974402903668,,3.55182228483721,,,
VIRSorter_BeeP-35-2013_NODE_34_length_9752_cov_15_220568,10,VIRSorter_BeeP-35-2013_NODE_34_length_9752_cov_15_220568,10,2,,4.90552410684877,,4.44140541539413,,,
VIRSorter_BeeP-35-2013_NODE_350_length_2619_cov_4_055862,7,VIRSorter_BeeP-35-2013_NODE_350_length_2619_cov_4_055862,7,2,,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-35-2013_NODE_352_length_2594_cov_10_714740,7,VIRSorter_BeeP-35-2013_NODE_352_length_2594_cov_10_714740,7,2,,3.65676864270504,,4.14379266564342,,,
VIRSorter_BeeP-35-2013_NODE_357_length_2559_cov_124_907333,5,VIRSorter_BeeP-35-2013_NODE_357_length_2559_cov_124_907333,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_36_length_9614_cov_11_250917,13,VIRSorter_BeeP-35-2013_NODE_36_length_9614_cov_11_250917,13,2,,11.73944539624615,,6.69561495048063,,,
VIRSorter_BeeP-35-2013_NODE_3745_length_655_cov_2_394464,3,VIRSorter_BeeP-35-2013_NODE_3745_length_655_cov_2_394464,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-35-2013_NODE_394_length_2423_cov_6_218670,5,VIRSorter_BeeP-35-2013_NODE_394_length_2423_cov_6_218670,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_3_length_42833_cov_34_126251,69,VIRSorter_BeeP-35-2013_NODE_3_length_42833_cov_34_126251,69,2,3,gene_10-gene_68:7.13788311210933,,gene_3-gene_65:31.76636269205157,gene_1-gene_59:4.09129244227103,gene_31-gene_69:2.06136078129957,
VIRSorter_BeeP-35-2013_NODE_418_length_2335_cov_12_788751,3,VIRSorter_BeeP-35-2013_NODE_418_length_2335_cov_12_788751,3,2,,2.93987201451834,,,,,
VIRSorter_BeeP-35-2013_NODE_41_length_9049_cov_11_747214,19,VIRSorter_BeeP-35-2013_NODE_41_length_9049_cov_11_747214,19,2,1,gene_1-gene_15:7.49348189928084,,7.75691568803248,,,
VIRSorter_BeeP-35-2013_NODE_42_length_9016_cov_11_423090,12,VIRSorter_BeeP-35-2013_NODE_42_length_9016_cov_11_423090,12,2,2,gene_1-gene_11:4.97115449036972,,4.77042658746288,,,
VIRSorter_BeeP-35-2013_NODE_432_length_2305_cov_4_146768,5,VIRSorter_BeeP-35-2013_NODE_432_length_2305_cov_4_146768,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_436_length_2296_cov_5_680036,5,VIRSorter_BeeP-35-2013_NODE_436_length_2296_cov_5_680036,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_BeeP-35-2013_NODE_462_length_2239_cov_11_698427,6,VIRSorter_BeeP-35-2013_NODE_462_length_2239_cov_11_698427,6,2,,2.81958587565650,,3.55182228483721,,,
VIRSorter_BeeP-35-2013_NODE_467_length_2221_cov_8_120336,4,VIRSorter_BeeP-35-2013_NODE_467_length_2221_cov_8_120336,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_BeeP-35-2013_NODE_46_length_8623_cov_17_327756,19,VIRSorter_BeeP-35-2013_NODE_46_length_8623_cov_17_327756,19,2,,gene_1-gene_14:5.23232903219869,,9.50707454582360,,,
